Start Date,End Date,Printer Model Id,Device Ip Address,Serial Number,Model Name,Manufacturer,Is Color,Is Copier,Is Scanner,Is Fax,PPM Black,PPM Color,Launch Date,Date Adoption,Discovery Date,BLACK Prod Code OEM,BLACK Yield,BLACK Prod Cost OEM,CYAN ProdCodeOEM,CYAN Yield,CYAN Prod Cost OEM,MAGENTA Prod Code OEM,MAGENTA Yield,MAGENTA Prod Cost OEM,YELLOW Prod Code OEM,YELLOW Yield,YELLOW Prod Cost OEM,Duty Cycle,Watts Operating,Watts Idle,Start Meter Life,End Meter Life,Start Meter Black,End Meter Black,Start Meter Color,End Meter Color,Start Meter Print Black,End Meter Print Black,Start Meter Print Color,End Meter Print Color,Start Meter Copy Black,End Meter Copy Black,Start Meter Copy Color,End Meter Copy Color,Start Meter Scan,End Meter Scan,Start Meter Fax,End Meter Fax,Toner Level Black,Toner Level Cyan,Toner Level Magenta,Toner Level Yellow,Account ID,Account Name,Device Id,Device Name
12/1/2013,2/28/2014,14456,10.143.192.20,CNCC6CW071,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,494606,506721,494606,506721,,,,,,,,,,,,,0,0,22,,,,5,Reed Smith,2579,LAX-30-HP10
12/1/2013,2/28/2014,14456,10.153.196.29,CNDC7BK07K,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,688132,697634,688132,697634,,,,,,,,,,,,,1,1,100,,,,5,Reed Smith,2530,CHI-40-NW01
12/1/2013,2/28/2014,14456,10.143.194.16,CNDC8850L6,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,343000,348287,343000,348287,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2531,LAX-29-HP05
12/1/2013,2/28/2014,14456,192.168.110.8,CNCC74901X,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,713892,732266,713892,732266,,,,,,,,,,,,,0,0,18,,,,5,Reed Smith,2563,WIL-15-03
12/1/2013,2/28/2014,14456,10.135.193.13,CNDC85D16V,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,718921,745967,718921,745967,,,,,,,,,,,,,1,1,98,,,,5,Reed Smith,2682,PHL-28-SW01
12/1/2013,2/28/2014,14456,10.137.200.11,CNDC94005J,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,937199,965228,937199,965228,,,,,,,,,,,,,4,4,26,,,,5,Reed Smith,2665,PGH-10-N-02
12/1/2013,2/28/2014,14456,10.141.196.15,CNDC89T00D,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,50459,52560,50459,52560,,,,,,,,,,,,,1,1,88,,,,5,Reed Smith,2663,NY-28F
12/1/2013,2/28/2014,14456,10.135.197.16,CNCC71B0N6,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,730902,752380,730902,752380,,,,,,,,,,,,,0,0,100,,,,5,Reed Smith,2632,PHL-33-S02
12/1/2013,2/28/2014,14456,10.135.192.12,CNCC73X1RP,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,54448,90421,54448,90421,,,,,,,,,,,,,0,0,26,,,,5,Reed Smith,2646,PHL-30-N01
12/1/2013,2/28/2014,14456,10.139.198.53,CNDC8850LM,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,518056,525359,518056,525359,,,,,,,,,,,,,1,1,15,,,,5,Reed Smith,2615,SFOA21HP03
12/1/2013,2/28/2014,14456,10.137.197.12,CNDC94F02N,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,746015,779270,746015,779270,,,,,,,,,,,,,1,1,50,,,,5,Reed Smith,2629,PGH-09-SW-01
12/1/2013,2/28/2014,14456,192.168.114.17,CNDC8BG065,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,329830,364520,329830,364520,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2630,NPI8FD737
12/1/2013,2/28/2014,14456,10.137.195.20,CNDC92R0DB,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,512079,512072,512079,512072,,,,,,,,,,,,,1,1,54,,,,5,Reed Smith,2797,PGH-08-MAIL-SCAN
12/1/2013,2/28/2014,14456,10.145.194.30,CNDC94003V,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,549461,574817,549461,574817,,,,,,,,,,,,,1,1,24,,,,5,Reed Smith,2779,WDC-12DRC
12/1/2013,2/28/2014,14456,10.139.193.51,CNDC8BG03Y,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,90882,91555,90882,91555,,,,,,,,,,,,,4,4,26,,,,5,Reed Smith,2748,SFOA02HP01
12/1/2013,2/28/2014,14456,10.135.194.14,CNDC8550NN,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,335375,349053,335375,349053,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2762,PHL-29-SE01
12/1/2013,2/28/2014,14456,192.168.105.3,CNDC85N00F,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,426891,463341,426891,463341,,,,,,,,,,,,,1,1,52,,,,5,Reed Smith,2763,RCH-17-802
12/1/2013,2/28/2014,14456,10.143.194.23,CNDC8BG05M,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,220156,230992,220156,230992,,,,,,,,,,,,,1,1,2,,,,5,Reed Smith,2732,LAX-29-HP12
12/1/2013,2/28/2014,14456,10.141.196.17,CNDC89T02J,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,416465,440504,416465,440504,,,,,,,,,,,,,1,1,69,,,,5,Reed Smith,2714,NY-28H
12/1/2013,2/28/2014,14456,10.137.198.12,CNDC93T042,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,463367,475170,463367,475170,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2697,PGH-09-S-01
12/1/2013,2/28/2014,14456,10.135.194.16,CNCC71B0NB,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,11/13/2012,,,,,,,,,,,,,200000,,,190920,235606,190920,235606,,,,,,,,,,,,,0,0,97,,,,5,Reed Smith,9916,PHL-29-S02
12/1/2013,2/28/2014,14456,10.145.192.10,,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,1/7/2014,,,,,,,,,,,,,200000,,,147,147,147,147,,,,,,,,,,,,,0,0,52,,,,5,Reed Smith,10919,NPI7B4AD3
12/1/2013,2/28/2014,14456,10.147.196.15,CNCC6CR011,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,1/1/1900,10/21/2010,,,,,,,,,,,,,200000,,,839094,850344,839094,850344,,,,,,,,,,,,,0,0,61,,,,5,Reed Smith,2885,PHL28NW
12/1/2013,2/28/2014,14456,10.137.201.10,JPDC92L036,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,425105,437917,425105,437917,,,,,,,,,,,,,1,1,45,,,,5,Reed Smith,2894,PGH-11-NW-01
12/1/2013,2/28/2014,14456,10.139.194.54,CNCC6CH266,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,462020,474576,462020,474576,,,,,,,,,,,,,0,0,26,,,,5,Reed Smith,2901,SFOA17HP04
12/1/2013,2/28/2014,14456,10.147.196.14,CNDC82V1GR,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,1/1/1900,10/21/2010,,,,,,,,,,,,,200000,,,473483,489867,473483,489867,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2903,PHL-28NE
12/1/2013,2/28/2014,14456,10.145.193.31,CNDC940059,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,256975,264682,256975,264682,,,,,,,,,,,,,1,1,20,,,,5,Reed Smith,2908,WDC-11LHK
12/1/2013,2/28/2014,14456,10.157.193.18,CNDC86400D,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,504813,516889,504813,516889,,,,,,,,,,,,,1,1,43,,,,5,Reed Smith,2910,FRX-13-HP06
12/1/2013,2/28/2014,14456,10.153.194.11,CNDC7BK075,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,146297,162199,146297,162199,,,,,,,,,,,,,1,1,59,,,,5,Reed Smith,2960,CHI-38-SW01
12/1/2013,2/28/2014,14456,10.145.193.30,CNDC94004M,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,67550,83035,67550,83035,,,,,,,,,,,,,1,1,67,,,,5,Reed Smith,2928,WDC-11LHB
12/1/2013,2/28/2014,14456,10.135.196.10,CNDC87J024,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,585014,606602,585014,606602,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2919,PHL-32-NE01
12/1/2013,2/28/2014,14456,10.139.194.52,CNDC8B11Z2,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,599893,618840,599893,618840,,,,,,,,,,,,,1,1,47,,,,5,Reed Smith,2835,SFOA17HP02
12/1/2013,2/28/2014,14456,10.137.201.11,CNDC93T02Z,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,870424,905839,870424,905839,,,,,,,,,,,,,1,1,13,,,,5,Reed Smith,2858,PGH-11-NW-02
12/1/2013,2/28/2014,14456,192.168.110.6,CNCC73X1SR,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,961571,985823,961571,985823,,,,,,,,,,,,,0,0,30,,,,5,Reed Smith,2860,WIL-15-01
12/1/2013,2/28/2014,14456,10.139.194.53,CNDC8B11TJ,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,887646,904410,887646,904410,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2862,SFOA17HP03
12/1/2013,2/28/2014,14456,10.139.193.56,CNDC8B11T0,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,212746,215936,212746,215936,,,,,,,,,,,,,1,1,50,,,,5,Reed Smith,2869,SFOA02HP06
12/1/2013,2/28/2014,14456,10.137.201.12,CNDC93T02C,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,633228,655734,633228,655734,,,,,,,,,,,,,1,1,72,,,,5,Reed Smith,2819,PGH-11-SW-01
12/1/2013,2/28/2014,14456,10.153.194.26,CNDC7BK078,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,903645,925056,903645,925056,,,,,,,,,,,,,1,1,44,,,,5,Reed Smith,2776,CHI-38-SE01
12/1/2013,2/28/2014,14456,10.143.194.25,CNDC8470HF,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,25761,26430,25761,26430,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2778,LAX-29-HP16
12/1/2013,2/28/2014,14456,10.137.199.13,CNDC93T04T,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,895479,927365,895479,927365,,,,,,,,,,,,,1,1,41,,,,5,Reed Smith,2803,PGH-10-SW-02
12/1/2013,2/28/2014,14456,10.145.193.28,CNDC91709R,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,371786,383929,371786,383929,,,,,,,,,,,,,1,1,2,,,,5,Reed Smith,2808,WDC-11DRN
12/1/2013,2/28/2014,14456,10.137.202.13,CNDC93T03X,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,930894,964519,930894,964519,,,,,,,,,,,,,1,1,8,,,,5,Reed Smith,3019,PGH-11-S-02
12/1/2013,2/28/2014,14456,10.153.195.20,CNDC7B40CR,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,628925,661894,628925,661894,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2976,CHI-39-N01
12/1/2013,2/28/2014,14456,10.141.197.16,CNDC7CD09H,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,697594,714334,697594,714334,,,,,,,,,,,,,1,1,20,,,,5,Reed Smith,2985,NY-30G
12/1/2013,2/28/2014,14456,10.161.192.28,CNDC872036,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,959385,1092059,959385,1092059,,,,,,,,,,,,,1,1,100,,,,5,Reed Smith,2987,PRC-02-HP03
12/1/2013,2/28/2014,14456,192.168.105.10,CNDC872027,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,640803,674109,640803,674109,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2992,RCH-17-508
12/1/2013,2/28/2014,14456,10.145.192.12,CNDC94004V,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,218611,237871,218611,237871,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2994,WDC-07-HP01
12/1/2013,2/28/2014,14456,10.137.200.16,CNDC93T03P,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,488816,507209,488816,507209,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,3003,PGH-10-SE-01
12/1/2013,2/28/2014,14456,10.139.196.53,CNCC6CD00Z,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,1055622,1075704,1055622,1075704,,,,,,,,,,,,,0,0,19,,,,5,Reed Smith,3035,SFOA19HP03
12/1/2013,2/28/2014,14456,10.143.194.20,CNDC89T02Y,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,402552,415258,402552,415258,,,,,,,,,,,,,1,1,27,,,,5,Reed Smith,3037,LAX-29-HP09
12/1/2013,2/28/2014,14456,10.137.202.12,CNDC93T053,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,677,22818,677,22818,,,,,,,,,,,,,1,1,95,,,,5,Reed Smith,3062,PGH-11-S-01
12/1/2013,2/28/2014,14456,10.139.196.51,CNCC6CH265,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,1341859,1368931,1341859,1368931,,,,,,,,,,,,,0,0,96,,,,5,Reed Smith,3067,SFOA19HP01
12/1/2013,2/28/2014,14456,10.135.194.15,CNDC85D16M,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,686233,704546,686233,704546,,,,,,,,,,,,,1,1,4,,,,5,Reed Smith,3069,PHL-29-S01
12/1/2013,2/28/2014,14456,10.143.192.19,CNDC79K03K,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,643954,668210,643954,668210,,,,,,,,,,,,,1,1,66,,,,5,Reed Smith,3092,LAX-30-HP09
12/1/2013,2/28/2014,14456,10.129.194.14,CNDC8DQ04L,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,825082,863159,825082,863159,,,,,,,,,,,,,1,1,47,,,,5,Reed Smith,3094,GCC-12HR01
12/1/2013,2/28/2014,14456,10.153.192.28,CNDC7BK0CQ,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,424579,443925,424579,443925,,,,,,,,,,,,,1,1,3,,,,5,Reed Smith,3051,CHI-37-NE01
12/1/2013,2/28/2014,14456,10.143.192.15,CNDC8BG035,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,279173,285282,279173,285282,,,,,,,,,,,,,1,1,20,,,,5,Reed Smith,3078,LAX-30-HP05
12/1/2013,2/28/2014,14456,10.161.192.29,CNDC85N02G,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,592077,621930,592077,621930,,,,,,,,,,,,,1,1,74,,,,5,Reed Smith,3117,PRC-02-PR8
12/1/2013,2/28/2014,14456,10.129.194.18,CNDC94005P,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,786753,837732,786753,837732,,,,,,,,,,,,,0,0,78,,,,5,Reed Smith,3119,NPI936075
12/1/2013,2/28/2014,14456,10.145.192.26,CNDC87202V,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,298060,314216,298060,314216,,,,,,,,,,,,,1,1,75,,,,5,Reed Smith,3137,WDC-07-HP12
12/1/2013,2/28/2014,14456,10.137.198.14,CNDC93T03W,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,1110947,1146020,1110947,1146020,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,3142,PGH-09-NE-01
12/1/2013,2/28/2014,14456,10.141.195.11,CNDC7CD09S,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,1055804,1081556,1055804,1081556,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2728,NY-26B
12/1/2013,2/28/2014,14456,10.139.197.51,CNDC8B11Z7,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,545500,568224,545500,568224,,,,,,,,,,,,,1,1,5,,,,5,Reed Smith,2733,SFOA20HP01
12/1/2013,2/28/2014,14456,10.137.200.14,CNDC92L05R,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,326409,336972,326409,336972,,,,,,,,,,,,,1,1,2,,,,5,Reed Smith,2708,NPI95DF5A
12/1/2013,2/28/2014,14456,10.141.192.15,CNDC87J0B0,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,359186,397279,359186,397279,,,,,,,,,,,,,1,1,56,,,,5,Reed Smith,2710,NY-29H
12/1/2013,2/28/2014,14456,10.153.192.11,CNDC8470KK,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,499420,527576,499420,527576,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2628,CHI-37-S01
12/1/2013,2/28/2014,14456,10.135.192.16,CNDC87B0J2,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,472782,487134,472782,487134,,,,,,,,,,,,,1,1,45,,,,5,Reed Smith,2683,PHL-30-S02
12/1/2013,2/28/2014,14456,10.145.194.23,CNDC91709L,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,151927,153231,151927,153231,,,,,,,,,,,,,1,1,59,,,,5,Reed Smith,2751,WDC-12DRJ
12/1/2013,2/28/2014,14456,10.143.194.24,CNDC8BG04J,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,543782,564657,543782,564657,,,,,,,,,,,,,1,1,1,,,,5,Reed Smith,2758,LAX-29-HP13
12/1/2013,2/28/2014,14456,10.137.198.11,CNDC93T04V,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,617061,627486,617061,627486,,,,,,,,,,,,,1,1,82,,,,5,Reed Smith,2674,PGH-09-N-02
12/1/2013,2/28/2014,14456,10.145.193.23,CNDC94005F,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,1/1/1900,10/21/2010,,,,,,,,,,,,,200000,,,564543,574984,564543,574984,,,,,,,,,,,,,1,0,68,,,,5,Reed Smith,2676,WDC-11-HP06
12/1/2013,2/28/2014,14456,10.141.195.17,CNDC8BG03W,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,9357,11623,9357,11623,,,,,,,,,,,,,0,0,21,,,,5,Reed Smith,2660,NY-26-IT
12/1/2013,2/28/2014,14456,10.137.198.10,CNDC93T01J,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,594896,620633,594896,620633,,,,,,,,,,,,,1,1,77,,,,5,Reed Smith,2651,PGH-09-N-01
12/1/2013,2/28/2014,14456,192.168.114.16,CNDC89T04K,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,481195,510173,481195,510173,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2642,NPI7AEC6A
12/1/2013,2/28/2014,14456,10.145.193.16,CNDC940057,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,694533,729190,694533,729190,,,,,,,,,,,,,1,1,40,,,,5,Reed Smith,2474,WDC-11DRI
12/1/2013,2/28/2014,14456,10.137.194.14,CNDCB6708Y,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,617511,659744,617511,659744,,,,,,,,,,,,,0,0,70,,,,5,Reed Smith,2433,PGH-07-NE-01
12/1/2013,2/28/2014,14456,10.143.193.19,CNDC79K07H,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,840945,876231,840945,876231,,,,,,,,,,,,,0,0,77,,,,5,Reed Smith,2451,LAX-28-HP05
12/1/2013,2/28/2014,14456,10.137.195.12,CNDC96G0JF,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,708544,737843,708544,737843,,,,,,,,,,,,,1,1,51,,,,5,Reed Smith,2458,PGH-08-SW-01
12/1/2013,2/28/2014,14456,192.168.114.15,CNDC8BG03J,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,380676,400582,380676,400582,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2460,NPI8FD77B
12/1/2013,2/28/2014,14456,10.143.194.14,CNCC6CW081,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,864605,882285,864605,882285,,,,,,,,,,,,,0,0,44,,,,5,Reed Smith,2483,LAX-29-HP03
12/1/2013,2/28/2014,14456,10.141.194.18,CNDC87Q03F,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,117684,131952,117684,131952,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2492,NY-23I
12/1/2013,2/28/2014,14456,10.137.202.17,CNDC93T03K,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,650108,681824,650108,681824,,,,,,,,,,,,,1,1,49,,,,5,Reed Smith,2574,PGH-11-SE-02
12/1/2013,2/28/2014,14456,10.157.193.15,CNDC85N03G,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,367631,377628,367631,377628,,,,,,,,,,,,,1,1,1,,,,5,Reed Smith,2576,FRX-13-801
12/1/2013,2/28/2014,14456,10.141.195.15,CNDC7CY047,LaserJet M4345 MFP,HP,FALSE,FALSE,FALSE,FALSE,45,,10/2/2006,,10/21/2010,,,,,,,,,,,,,200000,,,1305672,1335127,1305672,1335127,,,,,,,,,,,,,1,1,26,,,,5,Reed Smith,2583,NY-26F
